"","X","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"2996",4114,"American Hero #AlonsoGuillen,  DACA receipient, died rescuing #HurricaneHarvey victims; in turn CBP denied his mom entry to attend funeral",FALSE,5,NA,"2017-09-04 21:41:30",FALSE,NA,904821748000051200,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NicoletteGlazer",3,FALSE,FALSE,NA,NA,"Century City, California","en","http://pbs.twimg.com/profile_images/871747088564064256/rVGuorQx_normal.jpg"
"2997",4115,"Basic Control Question Mortality #bladerunner2036 #hurricaneharvey #joelosteen https://t.co/2MZ1gZHk5S",FALSE,0,NA,"2017-09-04 21:41:26",FALSE,NA,904821732556623872,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","PoppyGuysAttack",0,FALSE,FALSE,NA,NA,"Everywhere the light touches","en","http://pbs.twimg.com/profile_images/2917063622/fb9b42c940722e8e716adc914e52f970_normal.png"
"2998",4116,"RT @AngelaJacobsTV: On @WFTV Crew from @WildFlorida that took air boats 2 rescue #HurricaneHarvey victims hopes 2 inspire others to do what…",FALSE,0,NA,"2017-09-04 21:41:17",FALSE,NA,904821696485629952,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SeaWorldMommy",7,TRUE,FALSE,NA,NA,"Orlando, FL","en","http://pbs.twimg.com/profile_images/1119190482/071022_SW_shark_2_normal.jpg"
"2999",4117,"Tonight @RadCrad @Revilwoo &amp; myself are doing a charity stream for the #HurricaneHarvey victims! Gaming Community U… https://t.co/GlMN31UH8N",FALSE,3,NA,"2017-09-04 21:41:17",TRUE,NA,904821692849152000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The_RM90",1,FALSE,FALSE,NA,NA,"Merica","en","http://pbs.twimg.com/profile_images/903748088124235777/pIDAjvNX_normal.jpg"
"3000",4118,"RT @GregAbbott_TX: Price gouging of those affected by #HurricaneHarvey is un-Texan &amp; will be vigorously prosecuted. #txlege https://t.co/jR…",FALSE,0,NA,"2017-09-04 21:41:15",FALSE,NA,904821685517508608,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ursula3069",424,TRUE,FALSE,NA,NA,"fly over country","en","http://pbs.twimg.com/profile_images/775121357390479360/0mwbE17a_normal.jpg"
"3001",4119,"RT @lcmoser: Every picture in this thread is from the afternoon of Sept 3, 5 days after the rains stopped. #HoustonFlood #HurricaneHarvey h…",FALSE,0,NA,"2017-09-04 21:41:10",FALSE,NA,904821664797655040,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MissTanya",5,TRUE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/889407287755931648/YDwMeXcq_normal.jpg"
"3002",4120,"RT @DrMartyFox: NOT #FAKENEWS

Actual #HurricaneHarvey Victim Rescue
By A CNN Reporter 

#HoustonFlood 
#MAGA #TrumpTrain https://t.co/tdqh…",FALSE,0,NA,"2017-09-04 21:41:08",FALSE,NA,904821658149584896,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","chankadoo",396,TRUE,FALSE,NA,NA,"Missouri, USA","en","http://pbs.twimg.com/profile_images/902216207474020353/dzyj8vqR_normal.jpg"
"3003",4122,"#HurricaneHarvey https://t.co/szQn58HwGH",FALSE,0,NA,"2017-09-04 21:41:05",FALSE,NA,904821644941811712,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AvonKrissi",0,FALSE,FALSE,NA,NA,"Delaware, USA","en","http://pbs.twimg.com/profile_images/883044971355533312/fmX5UGkA_normal.jpg"
"3004",4123,"RT @ThePopHub: Ariana Grande has donated $500,000 to the Houston Food Bank to help those affected by #HurricaneHarvey https://t.co/drBBDAkF…",FALSE,0,NA,"2017-09-04 21:41:01",FALSE,NA,904821628047171584,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tippanyonce",666,TRUE,FALSE,NA,NA,"London ","en","http://pbs.twimg.com/profile_images/906088007563927552/wj75tqzG_normal.jpg"
"3005",4124,"RT @DrMartyFox: NOT #FAKENEWS

Actual #HurricaneHarvey Victim Rescue
By A CNN Reporter 

#HoustonFlood 
#MAGA #TrumpTrain https://t.co/tdqh…",FALSE,0,NA,"2017-09-04 21:40:59",FALSE,NA,904821617745829888,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AZWS",396,TRUE,FALSE,NA,NA,"Phoenix - 85020","en","http://pbs.twimg.com/profile_images/903022237036429312/3NPd-e1X_normal.jpg"
"3006",4125,"RT @TheDemCoalition: This Dreamer died saving #HurricaneHarvey victims. His body was found as @RealDonaldTrump prepares to kill #DACA https…",FALSE,0,NA,"2017-09-04 21:40:47",FALSE,NA,904821568488005632,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shawn_guera",311,TRUE,FALSE,NA,NA,"NJ","en","http://pbs.twimg.com/profile_images/817307830785114113/QnFwH-8m_normal.jpg"
"3007",4126,"RT @YoungCons: VP Pence helping #HurricaneHarvey victims. Don't hold your breath waiting to see that on the mainstream media. #Respect http…",FALSE,0,NA,"2017-09-04 21:40:42",FALSE,NA,904821549084975104,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Charliegirl1481",236,TRUE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/754500956444700672/sEvU5P9M_normal.jpg"
"3008",4127,"Keep a weather eye up, #Texas - #HurricaneIrma looks to be setting up as a sequel to #HurricaneHarvey!  Doesn't loo… https://t.co/eELWndcuWw",FALSE,0,NA,"2017-09-04 21:40:39",TRUE,NA,904821536921497600,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxDen_Studios",0,FALSE,FALSE,NA,NA,"Salt Lake City, UT","en","http://pbs.twimg.com/profile_images/534518420625051648/ehCJbP3X_normal.jpeg"
"3009",4128,"RT @austinpetsalive: If you are looking for a lost #HurricaneHarvey pet or have found a lost animal, here is a list of resources to use: ht…",FALSE,0,NA,"2017-09-04 21:40:39",FALSE,NA,904821536376442880,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JBJimer",584,TRUE,FALSE,NA,NA,"Fort Worth, TX","en","http://pbs.twimg.com/profile_images/761758677111930880/Z5MW0jms_normal.jpg"
"3010",4132,"RT @musicnewsfact: Ariana Grande has made a donation of $500,000 to the Houston Food Bank to help those effected by #HurricaneHarvey! https…",FALSE,0,NA,"2017-09-04 21:40:26",FALSE,NA,904821481162629120,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ratchet_Gaga",1136,TRUE,FALSE,NA,NA,"Madrid, Spain","es","http://pbs.twimg.com/profile_images/906278402377875463/EblmLdSF_normal.jpg"
"3011",4134,"RT @GregAbbott_TX: Price gouging of those affected by #HurricaneHarvey is un-Texan &amp; will be vigorously prosecuted. #txlege https://t.co/jR…",FALSE,0,NA,"2017-09-04 21:40:16",FALSE,NA,904821438087139328,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","captnavarre",424,TRUE,FALSE,NA,NA,"Texas","en","http://pbs.twimg.com/profile_images/904184581393436672/3J7Gm8gN_normal.jpg"
"3012",4137,"<ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><U+2665><U+FE0F> @LearJetter &amp; I are #SoBlessed working with #Bethel Shelter delivering #HarveyRelief for #HoustonStrong<U+203C><U+FE0F><U+2665><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>… https://t.co/ngiKkiBipH",FALSE,306,NA,"2017-09-04 21:40:10",TRUE,NA,904821412438958080,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RedRising11",174,FALSE,FALSE,NA,NA,"The Good Life.","en","http://pbs.twimg.com/profile_images/883513802356133888/B-jbIUjE_normal.jpg"
"3013",4138,"RT @DeptofDefense: As you're celebrating this #LaborDay, take a moment to remember the victims of #HurricaneHarvey &amp; the service members pr…",FALSE,0,NA,"2017-09-04 21:40:09",FALSE,NA,904821410652184576,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LindaQAhern",1438,TRUE,FALSE,NA,NA,"Lee's Summit, MO","en","http://pbs.twimg.com/profile_images/885232570375389184/-8B5ZUxw_normal.jpg"
"3014",4139,"RT @TXBaptistMen: Ready to volunteer? Find out more here! 
https://t.co/lOzlf1XaOM  
#HurricaneHarvey  
#disasterrelief https://t.co/zoQZI4…",FALSE,0,NA,"2017-09-04 21:40:04",FALSE,NA,904821390024564736,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","refocuscoach",13,TRUE,FALSE,NA,NA,"Fort Worth, Texas","en","http://pbs.twimg.com/profile_images/764124533062111232/ss7PjRqj_normal.jpg"
"3015",4140,"RT @DrMartyFox: NOT #FAKENEWS

Actual #HurricaneHarvey Victim Rescue
By A CNN Reporter 

#HoustonFlood 
#MAGA #TrumpTrain https://t.co/tdqh…",FALSE,0,NA,"2017-09-04 21:40:03",FALSE,NA,904821384148271104,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JudyQT12",396,TRUE,FALSE,NA,NA,"USA CA","en","http://pbs.twimg.com/profile_images/378800000857736363/hwuzunkN_normal.jpeg"
"3016",4141,"RT @americamag: ""Everything is lost"": Texas parishes grapple with #HurricaneHarvey https://t.co/bnXBLVzOIk",FALSE,0,NA,"2017-09-04 21:39:56",FALSE,NA,904821355966734336,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","istanley",4,TRUE,FALSE,NA,NA,"Napa Valley, CA ","en","http://pbs.twimg.com/profile_images/864204184392011777/IRngeyDe_normal.jpg"
"3017",4142,"RT @abc13houston: We need your help! Donate during #HurricaneHarvey Blood Drive at #ABC13 studios Wednesday 6am-6pm. @commitforlife https:/…",FALSE,0,NA,"2017-09-04 21:39:50",FALSE,NA,904821329156857856,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","STHCatholic",25,TRUE,FALSE,NA,NA,"Houston, TX","en","http://pbs.twimg.com/profile_images/493792230927110144/oCwn5zAn_normal.jpeg"
"3018",4143,"RT @FLOTUS: Spent today with the wonderful families helping each other after #HurricaneHarvey #Texas https://t.co/ia9696reLd",FALSE,0,NA,"2017-09-04 21:39:47",FALSE,NA,904821315479232512,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DebbieThomas88",9042,TRUE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/893952613405921280/aMte8Dlq_normal.jpg"
"3019",4144,"RT @GregAbbott_TX: Thanks to the National Guard for helping Texans respond to #HurricaneHarvey. Together we will rebuild. @TexasGuard https…",FALSE,0,NA,"2017-09-04 21:39:44",FALSE,NA,904821305027039232,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IheartEastTexas",249,TRUE,FALSE,NA,NA,"Texas, USA","en","http://pbs.twimg.com/profile_images/903833811330392064/3--Rauap_normal.jpg"
"3020",4145,"RT @LynnePatton: #HurricaneHarvey completely destroyed @CNN's fake race war narrative.  Viral photos prove #USA isn't as divided as they wa…",FALSE,0,NA,"2017-09-04 21:39:42",FALSE,NA,904821295900114944,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Freesia2731",353,TRUE,FALSE,NA,NA,"United States of America","en","http://pbs.twimg.com/profile_images/832451123667623936/5Y0HU607_normal.jpg"
"3021",4146,"Pic is preceding this post. Sharing from my fb. #htx #hurricaneharvey #textgram #memories #texas… https://t.co/uNAqLyHIOf",FALSE,0,NA,"2017-09-04 21:39:36",FALSE,NA,904821271333978112,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","gina_calanni",0,FALSE,FALSE,NA,NA,"Houston, TX","en","http://pbs.twimg.com/profile_images/449300403100725248/Y8yuWRTZ_normal.jpeg"
"3022",4147,"RT @RyanAFournier: A picture worth a thousand words... #HurricaneHarvey https://t.co/ZM3Yi441FC",FALSE,0,NA,"2017-09-04 21:39:30",FALSE,NA,904821246797299712,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Patriot_MM",10404,TRUE,FALSE,NA,NA,"#NEVERforgetBenghazi #hilLIARy","en","http://pbs.twimg.com/profile_images/639195950578208768/ivipVwri_normal.jpg"
"3023",4149,"RT @ThePopHub: Ariana Grande has donated $500,000 to the Houston Food Bank to help those affected by #HurricaneHarvey https://t.co/drBBDAkF…",FALSE,0,NA,"2017-09-04 21:39:29",FALSE,NA,904821243160952832,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","edxard",666,TRUE,FALSE,NA,NA,"Miami, FL","en","http://pbs.twimg.com/profile_images/901591275404709888/EG-QcHbe_normal.jpg"
"3024",4151,"Free food, water and hugs?! I'll take one of each please.  #hurricaneharvey… https://t.co/5sT9WzsJlO",FALSE,0,NA,"2017-09-04 21:39:20",FALSE,NA,904821203294191616,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","JenKnoedl",0,FALSE,FALSE,-97.07543,27.81497,"Austin, TX","en","http://pbs.twimg.com/profile_images/766492057720414208/hesiEFeg_normal.jpg"
"3025",4152,"RT @JohnPaul_USA: .@realDonaldTrump handled the #HurricaneHarvey response so perfectly that the media is thanking #NorthKorea for changing…",FALSE,0,NA,"2017-09-04 21:39:13",FALSE,NA,904821175779565568,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","watson1_z",22,TRUE,FALSE,NA,NA,"Florida, USA","en","http://pbs.twimg.com/profile_images/766799967847649281/zGsf3q2b_normal.jpg"
"3026",4153,"WATCH: JJ Watt helps raise more than $18M for #HurricaneHarvey relief https://t.co/zbXRgiJcxd https://t.co/PyKRvYkEUL",FALSE,16,NA,"2017-09-04 21:39:13",FALSE,NA,904821175221673984,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","abcWNN",6,FALSE,FALSE,NA,NA,"New York City","en","http://pbs.twimg.com/profile_images/739632149129728000/ZXzULz2y_normal.jpg"
"3027",4154,"RT @coffeeswiller: Be a hero! Help Houston &amp; enter to win a copy of Storm Hollow! https://t.co/Xtim0Blbzb #stormhollow #HurricaneHarvey",FALSE,0,NA,"2017-09-04 21:39:08",FALSE,NA,904821154761719808,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","growingupgamers",2,TRUE,FALSE,NA,NA,"Eugene, Oregon","en","http://pbs.twimg.com/profile_images/785538671910854657/ykWehDOL_normal.jpg"
"3028",4155,"RT @crusher614: Cars line up as President Trump loads their vehicles.

I love this President! <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>

#HurricaneHarvey 
@realDonaldTrump<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> https…",FALSE,0,NA,"2017-09-04 21:39:08",FALSE,NA,904821154556153856,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","F22Ross",4130,TRUE,FALSE,NA,NA,"Canberra","en","http://pbs.twimg.com/profile_images/812768756933869568/dEFV9BHu_normal.jpg"
"3029",4156,"RT @erikashych: Some of the donations collected this weekend by @gobarnstormers for #HurricaneHarvey victims. @CBS21NEWS https://t.co/vilVi…",FALSE,0,NA,"2017-09-04 21:39:06",FALSE,NA,904821143487512576,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CBS21NEWS",1,TRUE,FALSE,NA,NA,"Harrisburg, Pennsylvania, USA","en","http://pbs.twimg.com/profile_images/758887448059359232/KG3gj6Md_normal.jpg"
"3030",4159,"RT @SoniaReports: My goal is getting this debris out because as long as it remains it's a reminder of #HurricaneHarvey-@SylvesterTurner #ho…",FALSE,0,NA,"2017-09-04 21:38:24",FALSE,NA,904820969390440448,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cindy8000",49,TRUE,FALSE,NA,NA,"Houston","en","http://pbs.twimg.com/profile_images/95688912/Cindy_normal.jpg"
"3031",4161,"RT @Canelo: Vamos a luchar juntos por esta causa y por nuestros amigos en Houston. <ed><U+00A0><U+00BD><ed><U+00B1><U+008A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> #HurricaneHarvey https://t.co/5O9LNUsqsO https://t.co…",FALSE,0,NA,"2017-09-04 21:38:10",FALSE,NA,904820911475265536,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ieisamantha12",966,TRUE,FALSE,NA,NA,"Coachella, CA","en","http://pbs.twimg.com/profile_images/839301461133578241/PUxuEj4X_normal.jpg"
"3032",4163,"RT @GregAbbott_TX: Thanks to the National Guard for helping Texans respond to #HurricaneHarvey. Together we will rebuild. @TexasGuard https…",FALSE,0,NA,"2017-09-04 21:38:08",FALSE,NA,904820902080249856,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LobbyistandPR",249,TRUE,FALSE,NA,NA,"Texas","en","http://pbs.twimg.com/profile_images/839605830823485440/5KdKQdzL_normal.jpg"
"3033",4164,"RT @ThePopHub: Ariana Grande has donated $500,000 to the Houston Food Bank to help those affected by #HurricaneHarvey https://t.co/drBBDAkF…",FALSE,0,NA,"2017-09-04 21:38:02",FALSE,NA,904820875098251264,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","gomezxkarla",666,TRUE,FALSE,NA,NA,"Barcelona, Spain","es","http://pbs.twimg.com/profile_images/899737912568426496/-KNgitR-_normal.jpg"
"3034",4165,"RT @MoveOn: Will you chip in to the #HurricaneHarvey relief fund?
More information here: https://t.co/PMYWMS0mId https://t.co/jLiaALytbJ",FALSE,0,NA,"2017-09-04 21:37:51",FALSE,NA,904820832790130688,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MacieBoughton",4,TRUE,FALSE,NA,NA,"Pacific Northwest","en","http://pbs.twimg.com/profile_images/862769444514287616/wbwb_8TP_normal.jpg"
"3035",4166,"RT @JonathanTjarks: 1000s of #HurricaneHarvey homes need to be gutted in the next 3-4 days or mold will destroy. Volunteers needed ASAP htt…",FALSE,0,NA,"2017-09-04 21:37:41",FALSE,NA,904820787953246208,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ian_A_Boyd",13,TRUE,FALSE,NA,NA,"Michigan, USA","en","http://pbs.twimg.com/profile_images/886300160778788865/m10LR4g0_normal.jpg"
"3036",4167,"RT @Handbyhandorg: Saudi students in San Antonio at Food Bank as #Texans rally support for victims of #HurricaneHarvey. #HoustonStrong http…",FALSE,0,NA,"2017-09-04 21:37:41",FALSE,NA,904820787776978944,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abusulayman",115,TRUE,FALSE,NA,NA,"Saudi Arabia ","en","http://pbs.twimg.com/profile_images/684301335978717184/cJ-wdBCy_normal.jpg"
"3037",4168,"RT @austinpetsalive: If you are a shelter impacted by #HurricaneHarvey, get in touch to let us know what supplies you need - email harveyhe…",FALSE,0,NA,"2017-09-04 21:37:36",FALSE,NA,904820767183040512,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cdigennaro",82,TRUE,FALSE,NA,NA,"Maryland by way of Long Island","en","http://pbs.twimg.com/profile_images/853718693322399745/7_RHn1na_normal.jpg"
"3038",4169,"RT @austinpetsalive: If you are a shelter impacted by #HurricaneHarvey, get in touch to let us know what supplies you need - email harveyhe…",FALSE,0,NA,"2017-09-04 21:37:34",FALSE,NA,904820757724880896,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Craigandryski3",82,TRUE,FALSE,NA,NA,"gresston georgia","en","http://pbs.twimg.com/profile_images/871187538677026816/mvIYTTnW_normal.jpg"
"3039",4170,"RT @CDCgov: Never mix ammonia and bleach to clean #mold. The fumes are deadly. #HurricaneHarvey https://t.co/w7sDeH8BjQ",FALSE,0,NA,"2017-09-04 21:37:33",FALSE,NA,904820754964930560,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MonopointAmy",199,TRUE,FALSE,NA,NA,"Hawaii, USA","en","http://pbs.twimg.com/profile_images/815301066388406272/dp0fPS1D_normal.jpg"
"3040",4171,"RT @CDCgov: Flood water can contain harmful bacteria. Wash your clothes after a cleanup. #HurricaneHarvey https://t.co/fpUbwxLMr3",FALSE,0,NA,"2017-09-04 21:37:29",FALSE,NA,904820739416645632,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MonopointAmy",78,TRUE,FALSE,NA,NA,"Hawaii, USA","en","http://pbs.twimg.com/profile_images/815301066388406272/dp0fPS1D_normal.jpg"
"3041",4174,"RT @CDCgov: Stay safe from extreme heat if your power is out. Drink plenty of fluids. #HurricaneHarvey  https://t.co/0AFaf7y8sv",FALSE,0,NA,"2017-09-04 21:37:19",FALSE,NA,904820698178232320,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MonopointAmy",35,TRUE,FALSE,NA,NA,"Hawaii, USA","en","http://pbs.twimg.com/profile_images/815301066388406272/dp0fPS1D_normal.jpg"
"3042",4175,"RT @CisnerosABC13: We need ur help! Blood levels are at critically low levels since #HurricaneHarvey please consider donating @abc13houston…",FALSE,0,NA,"2017-09-04 21:37:19",FALSE,NA,904820696936828928,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RodGrace_",67,TRUE,FALSE,NA,NA,"Houston, TX ","en","http://pbs.twimg.com/profile_images/894358034268532736/8ajsytZ1_normal.jpg"
"3043",4177,"RT @GregAbbott_TX: Thanks to the National Guard for helping Texans respond to #HurricaneHarvey. Together we will rebuild. @TexasGuard https…",FALSE,0,NA,"2017-09-04 21:37:13",FALSE,NA,904820671049498624,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Beylotte",249,TRUE,FALSE,NA,NA,"HoustonTexas, USA","en","http://pbs.twimg.com/profile_images/906042436740190209/49km6-C3_normal.jpg"
"3044",4178,"Ariana ha donado $500, 000 para el Banco de alimentos de Houston para los afectados por #HurricaneHarvey https://t.co/omgZw5y85o",FALSE,2,NA,"2017-09-04 21:37:12",FALSE,NA,904820666607816704,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ArianaFMLatino",0,FALSE,FALSE,NA,NA,"Latinoamérica","es","http://pbs.twimg.com/profile_images/896533992035504128/TzBTDbTD_normal.jpg"
"3045",4179,"aw look, Hitler doing photo opps with children just like @realDonaldTrump did in #HurricaneHarvey I wonder if… https://t.co/m6Lxlc0Z7B",FALSE,0,NA,"2017-09-04 21:37:07",TRUE,NA,904820646491729920,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Run_IsHere",0,FALSE,FALSE,NA,NA,"Everywhere","en","http://pbs.twimg.com/profile_images/724444641337053184/mQFBHevS_normal.jpg"
"3046",4182,"RT @davidduchovny: We are donating all ticket and merch proceeds from my Oct. 14th Vancouver concert to #HurricaneHarvey. See you there htt…",FALSE,0,NA,"2017-09-04 21:36:46",FALSE,NA,904820560173170688,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BeaFb85",564,TRUE,FALSE,NA,NA,"Suisse","fr","http://pbs.twimg.com/profile_images/851859612441694209/HpnWjQ5I_normal.jpg"
"3047",4183,"RT @RealAlexJones: This ist he footage the globalists don't want you to see!
https://t.co/rMkPuhpXgb #infowars #usaUnited #HurricaneHarvey…",FALSE,0,NA,"2017-09-04 21:36:45",FALSE,NA,904820555513245696,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RockyAndrews",641,TRUE,FALSE,NA,NA,"Sherborne Dorset, England","en","http://pbs.twimg.com/profile_images/344513261582983791/d01cf9f81e999aaf44d891b61706f108_normal.jpeg"
"3048",4184,"RT @GregAbbott_TX: Thanks to the National Guard for helping Texans respond to #HurricaneHarvey. Together we will rebuild. @TexasGuard https…",FALSE,0,NA,"2017-09-04 21:36:45",FALSE,NA,904820555412635648,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","darthur111",249,TRUE,FALSE,NA,NA,"Texas, USA","en","http://pbs.twimg.com/profile_images/893584613725130753/ezhagQOP_normal.jpg"
"3049",4185,"RT @CDCgov: Learn how to cope following a natural disaster: https://t.co/WnxjHR3Kky #HurricaneHarvey",FALSE,0,NA,"2017-09-04 21:36:42",FALSE,NA,904820540774289408,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MonopointAmy",37,TRUE,FALSE,NA,NA,"Hawaii, USA","en","http://pbs.twimg.com/profile_images/815301066388406272/dp0fPS1D_normal.jpg"
"3050",4188,"RT @GregAbbott_TX: Thanks to the National Guard for helping Texans respond to #HurricaneHarvey. Together we will rebuild. @TexasGuard https…",FALSE,0,NA,"2017-09-04 21:36:34",FALSE,NA,904820507337510912,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AprilDay365",249,TRUE,FALSE,NA,NA,"Houston, TX","en","http://pbs.twimg.com/profile_images/746372317828177920/rCuBs2lM_normal.jpg"
"3051",4189,"RT @AndrewSaysTV: @RealAlexJones They dont want you to see how good Trump is doing in #Texas. #HurricaneHarvey https://t.co/JAQKBUPsMv",FALSE,0,NA,"2017-09-04 21:36:32",FALSE,NA,904820500567912448,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RockyAndrews",1,TRUE,FALSE,NA,NA,"Sherborne Dorset, England","en","http://pbs.twimg.com/profile_images/344513261582983791/d01cf9f81e999aaf44d891b61706f108_normal.jpeg"
"3052",4190,"RT @CDCgov: Cleaning up after #HurricaneHarvey? Standing water risks incl. infectious diseases, chemical hazards, and injuries. https://t.c…",FALSE,0,NA,"2017-09-04 21:36:23",FALSE,NA,904820463502635008,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MonopointAmy",116,TRUE,FALSE,NA,NA,"Hawaii, USA","en","http://pbs.twimg.com/profile_images/815301066388406272/dp0fPS1D_normal.jpg"
"3053",4191,"RT @CDCgov: Know the signs of heat exhaustion and heat stroke. #HurricaneHarvey https://t.co/Ji4yT8Zg2u",FALSE,0,NA,"2017-09-04 21:36:18",FALSE,NA,904820442396897280,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MonopointAmy",52,TRUE,FALSE,NA,NA,"Hawaii, USA","en","http://pbs.twimg.com/profile_images/815301066388406272/dp0fPS1D_normal.jpg"
